len=8   num=134 rssi=-104 lqi=0   crc=0 freq_offset=15   c=38   m=246  f=134 
len=22  num=201 rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=202 rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=202 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=202 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=203 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=203 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=203 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=204 rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=22  num=204 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=204 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=205 rssi=-45  lqi=0   crc=1 freq_offset=23   c=22   m=24   f=4   
len=22  num=205 rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=205 rssi=-45  lqi=0   crc=1 freq_offset=23   c=22   m=24   f=4   
len=22  num=206 rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=206 rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=206 rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=207 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=207 rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=207 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=208 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=208 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=208 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=209 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=209 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=209 rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=210 rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=210 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=210 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=211 rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=22  num=211 rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=211 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=212 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=212 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=212 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=213 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=213 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=213 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=214 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=214 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=214 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=215 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=215 rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=215 rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=22  num=216 rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=216 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=216 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=217 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=217 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=217 rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=218 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=218 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=218 rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=219 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=219 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=219 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=220 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=220 rssi=-45  lqi=0   crc=1 freq_offset=10   c=22   m=24   f=4   
len=22  num=220 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=221 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=221 rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=221 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=222 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=222 rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=222 rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=223 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=223 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=223 rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=224 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=224 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=224 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=225 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=225 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=225 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=226 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=226 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=226 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=227 rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=227 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=227 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=228 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=228 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=228 rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=22  num=229 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=229 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=229 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=230 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=230 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=230 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=231 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=231 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=231 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=232 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=232 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=232 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=233 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=233 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=233 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=234 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=234 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=234 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=235 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=235 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=235 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=236 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=236 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=236 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=237 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=237 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=237 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=238 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=238 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=238 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=239 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=239 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=239 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=240 rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=240 rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=240 rssi=-45  lqi=0   crc=1 freq_offset=9    c=22   m=24   f=4   
len=22  num=241 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=241 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=241 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=242 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=242 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=242 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=243 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=243 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=243 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=244 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=244 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=244 num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=245 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=245 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=245 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=246 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=246 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=246 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=247 rssi=-45  lqi=0   crc=1 freq_offset=10   c=22   m=24   f=4   
len=22  num=247 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=247 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=248 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=248 rssi=-45  lqi=0   crc=1 freq_offset=9    c=22   m=24   f=4   
len=22  num=248 rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=249 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=249 rssi=-45  lqi=0   crc=1 freq_offset=9    c=22   m=24   f=4   
len=22  num=249 rssi=-45  lqi=0   crc=1 freq_offset=9    c=22   m=24   f=4   
len=22  num=250 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=250 rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=250 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=251 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=251 rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=251 rssi=-45  lqi=0   crc=1 freq_offset=7    c=22   m=24   f=4   
len=22  num=252 rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=252 rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=252 rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=253 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=253 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=253 rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=254 rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=254 num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=254 num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=1   rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
frameCounter=258, PDR=100%
len=22  num=1   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=1   rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=2   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=2   rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=2   rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=3   rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=3   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=3   rssi=-45  lqi=0   crc=1 freq_offset=8    c=22   m=24   f=4   
len=22  num=4   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=4   rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=4   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=5   rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=5   rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=5   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=6   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=6   num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=6   rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
frameCounter=17 , PDR=6%
len=22  num=7   rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=7   rssi=-45  lqi=0   crc=1 freq_offset=9    c=22   m=24   f=4   
len=22  num=7   rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=8   rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=8   rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
len=22  num=8   rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=9   rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=9   num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=9   rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
frameCounter=9  , PDR=3%
len=22  num=10  rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=22  num=10  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=10  rssi=-45  lqi=0   crc=1 freq_offset=10   c=22   m=24   f=4   
len=11  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=11  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
frameCounter=5  , PDR=1%
len=22  num=11  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=12  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=12  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=12  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=13  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=13  rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
frameCounter=6  , PDR=2%
len=22  num=13  rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=14  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=14  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
frameCounter=3  , PDR=1%
len=22  num=14  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=15  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=15  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=15  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=16  rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
frameCounter=5  , PDR=1%
len=22  num=16  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=16  rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=18  num=1   rssi=-45  lqi=0   crc=1 freq_offset=14   c=24   m=4    f=22  
frameCounter=3  , PDR=1%
len=18  num=1   rssi=-45  lqi=0   crc=1 freq_offset=16   c=24   m=4    f=22  
len=1   num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=4    m=22   f=18  
len=18  num=2   rssi=-45  lqi=0   crc=1 freq_offset=15   c=24   m=4    f=22  
frameCounter=3  , PDR=1%
len=18  num=2   rssi=-45  lqi=0   crc=1 freq_offset=13   c=24   m=4    f=22  
len=18  num=2   rssi=-45  lqi=0   crc=1 freq_offset=20   c=24   m=4    f=22  
len=18  num=3   rssi=-45  lqi=0   crc=1 freq_offset=10   c=24   m=4    f=22  
len=3   num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=4    m=22   f=18  
len=18  num=3   rssi=-45  lqi=0   crc=1 freq_offset=14   c=24   m=4    f=22  
frameCounter=5  , PDR=1%
len=22  num=20  rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=20  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=20  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
frameCounter=3  , PDR=1%
len=21  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=21  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
frameCounter=2  , PDR=0%
len=22  num=21  rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=22  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
frameCounter=4  , PDR=1%
len=22  num=23  rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=23  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=22  num=23  rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=24  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=24  rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=24  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=25  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
frameCounter=7  , PDR=2%
len=22  num=25  rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=25  rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=26  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=26  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=26  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
frameCounter=5  , PDR=1%
len=27  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=27  rssi=-45  lqi=0   crc=1 freq_offset=11   c=22   m=24   f=4   
frameCounter=2  , PDR=0%
len=22  num=27  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=28  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=28  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=28  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=29  rssi=-45  lqi=0   crc=1 freq_offset=10   c=22   m=24   f=4   
frameCounter=5  , PDR=1%
len=22  num=29  rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=22  num=29  rssi=-45  lqi=0   crc=1 freq_offset=10   c=22   m=24   f=4   
len=22  num=30  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=22  num=30  rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=30  rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=31  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=31  rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=31  rssi=-45  lqi=0   crc=1 freq_offset=15   c=22   m=24   f=4   
len=22  num=32  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=22  num=32  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
len=32  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=33  rssi=-45  lqi=0   crc=1 freq_offset=24   c=22   m=24   f=4   
frameCounter=12 , PDR=4%
len=33  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=33  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
frameCounter=2  , PDR=0%
len=34  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=34  rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
frameCounter=2  , PDR=0%
len=34  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=35  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
frameCounter=2  , PDR=0%
len=35  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=35  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
frameCounter=2  , PDR=0%
len=22  num=36  rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=36  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=36  rssi=-45  lqi=0   crc=1 freq_offset=20   c=22   m=24   f=4   
frameCounter=3  , PDR=1%
len=22  num=37  rssi=-45  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=37  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=37  rssi=-45  lqi=0   crc=1 freq_offset=23   c=22   m=24   f=4   
frameCounter=3  , PDR=1%
len=22  num=38  rssi=-45  lqi=0   crc=1 freq_offset=12   c=22   m=24   f=4   
len=38  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=38  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=39  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=39  num=211 rssi=0    lqi=1   crc=18 freq_offset=3    c=24   m=4    f=22  
len=22  num=39  rssi=-46  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
frameCounter=6  , PDR=2%
len=22  num=40  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=40  rssi=-45  lqi=0   crc=1 freq_offset=14   c=22   m=24   f=4   
len=22  num=40  rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=41  rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=41  rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
len=22  num=41  rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
len=22  num=42  rssi=-46  lqi=0   crc=1 freq_offset=16   c=22   m=24   f=4   
len=22  num=42  rssi=-45  lqi=0   crc=1 freq_offset=13   c=22   m=24   f=4   
len=42  num=211 rssi=0    lqi=1   crc=18 freq_offset=1    c=24   m=4    f=22  
len=22  num=43  rssi=-45  lqi=0   crc=1 freq_offset=22   c=22   m=24   f=4   
frameCounter=10 , PDR=3%
len=43  num=211 rssi=0    lqi=1   crc=18 freq_offset=2    c=24   m=4    f=22  
len=22  num=43  rssi=-45  lqi=0   crc=1 freq_offset=21   c=22   m=24   f=4   
frameCounter=2  , PDR=0%
